[2026-04-30 22:53:49] 开始执行论文搜索任务
搜索关键词: code
搜索日期范围: 2026-04-29
正在获取论文...
[arXiv] 2026-04-29 | Large-eddy simulation nets (LESnets) based on physics-informed neural operator for wall-bounded turbulence
[arXiv] 2026-04-29 | A generalized infinite quantum Ramsey theorem for operator systems
[arXiv] 2026-04-29 | Bayesian component separation and power spectrum estimation for 21 cm intensity mapping data cubes
[arXiv] 2026-04-29 | Predicted number counts and clustering of Hi galaxies from future radio surveys
[arXiv] 2026-04-29 | Approximating the Network Design Problem for Potential-Based Flows
[arXiv] 2026-04-29 | HealthNLP_Retrievers at ArchEHR-QA 2026: Cascaded LLM Pipeline for Grounded Clinical Question Answering
[arXiv] 2026-04-29 | Dynamics of East Atlantic seed vortex populations in global km-scale models
[arXiv] 2026-04-29 | MacNeille completions of parabolic quotients
[arXiv] 2026-04-29 | Digital Epidemiology with Awareness-Based Event-Triggered Migration in Networked Cyber-Physical Systems
[arXiv] 2026-04-29 | Ramsey Property and Pathological Sets: Almost Disjointness, Independence and Other Maximal Objects
[arXiv] 2026-04-29 | Which Face and Whose Identity? Solving the Dual Challenge of Deepfake Proactive Forensics in Multi-Face Scenarios
[arXiv] 2026-04-29 | Pseudo-Complex Quantifier Elimination
[arXiv] 2026-04-29 | Improving Bias Correction Methods for Daily Rainfall Using a Markov Chain Approach
[arXiv] 2026-04-29 | A Gaussian asymmetry measure
[arXiv] 2026-04-29 | Rare but Resilient: Dispersal diversity buffers species vulnerability
[arXiv] 2026-04-29 | Protein folding on a 64 qubit trapped-ion hardware via counterdiabatic quantum optimization
[arXiv] 2026-04-29 | Efficient, VRAM-Constrained xLM Inference on Clients
[arXiv] 2026-04-29 | Continuum contribution to charged-current absorption of low-energy $ν_e$ on $^{40}$Ar
[arXiv] 2026-04-29 | Will It Break in Production? Metric-Driven Prediction of Residual Defects in Python Systems
[arXiv] 2026-04-29 | Reproducible Automated Program Repair Is Hard -- Experiences With the Defects4J Dataset
[arXiv] 2026-04-29 | Templates in Rewriting Induction
[arXiv] 2026-04-29 | Breaking the Autoregressive Chain: Hyper-Parallel Decoding for Efficient LLM-Based Attribute Value Extraction
[arXiv] 2026-04-29 | Anomalous Transport and Explicit Symmetry Breaking in Holography
[arXiv] 2026-04-29 | On the Complexity of Robust Markov Decision Processes and Bisimulation Metrics
[arXiv] 2026-04-29 | ARMA approximation of a Non-separable Spatio-Temporal Model with Fractional Smoothnesses in Space and Time
[arXiv] 2026-04-29 | Geometry-Based Neural-Network Prediction of Electron Localization Function Topology in Dense Hydrogen
[arXiv] 2026-04-29 | Imaginarity-generating power of unitaries: A resource-theoretic approach
[arXiv] 2026-04-29 | Limiting spectral distributions of large consistent rank correlation matrices
[arXiv] 2026-04-29 | FaaSMoE: A Serverless Framework for Multi-Tenant Mixture-of-Experts Serving
[arXiv] 2026-04-29 | Chip-to-chip entanglement distribution over 80-km multicore fiber link
[arXiv] 2026-04-29 | Zero-Shot to Full-Resource: Cross-lingual Transfer Strategies for Aspect-Based Sentiment Analysis
[arXiv] 2026-04-29 | TDD Governance for Multi-Agent Code Generation via Prompt Engineering
[arXiv] 2026-04-29 | Entanglement Revivals and Scrambling for Evaporating Black Holes
[arXiv] 2026-04-29 | Topology of complex plane curves: braid monodromy, local and global problems
[arXiv] 2026-04-29 | Thermodynamic properties of the Kerr Black-hole in non-linear electrodynamics with cosmological constant
[arXiv] 2026-04-29 | Low peak-power pulse compression in gas-filled Herriott cells in the 2 μm wavelength range
[arXiv] 2026-04-29 | A model for normed algebras in rational G-spectra
[arXiv] 2026-04-29 | Graph Construction and Matching for Imperative Programs using Neural and Structural Methods
[arXiv] 2026-04-29 | PAINT: Partial-Solution Adaptive Interpolated Training for Self-Distilled Reasoners
[arXiv] 2026-04-29 | Multimodal LLMs are not all you need for Pediatric Speech Language Pathology
[arXiv] 2026-04-29 | Improved bounds for the Fourier uniformity conjecture
[arXiv] 2026-04-29 | DUAL-BLADE: Dual-Path NVMe-Direct KV-Cache Offloading for Edge LLM Inference
[arXiv] 2026-04-29 | Non-uniqueness for the stochastic incompressible Euler equations with a passive tracer
[arXiv] 2026-04-29 | A cm-wave quantum noise limited resonant superconducting parametric amplifier
[arXiv] 2026-04-29 | Rotational characteristics of five photometrically variable stars
[arXiv] 2026-04-29 | Particle seismology: mechanical and gravitational properties from parton-hadron duality
[arXiv] 2026-04-29 | Small Independent Sets versus Small Separator in Geometric Intersection Graphs
[arXiv] 2026-04-29 | PRAG End-to-End Privacy-Preserving Retrieval-Augmented Generation
[arXiv] 2026-04-29 | Tatemae: Detecting Alignment Faking via Tool Selection in LLMs
[arXiv] 2026-04-29 | Quantamination: Dynamic Quantization Leaks Your Data Across the Batch
[arXiv] 2026-04-29 | Monodromy, Logarithmic Sectors, and Two-Point Functions in Critical Topologically Massive Gravity
[arXiv] 2026-04-29 | Equilibrium in the Canonical Stackelberg Triopoly via Response Functions and Fixed Point Theory
[arXiv] 2026-04-29 | Plasma dechirper and lens for electron beams from laser wakefield acceleration in a tailored density profile
[arXiv] 2026-04-29 | Order-Sensitive Sequential Interventions on Ideal Lattices
[arXiv] 2026-04-29 | A simple strategy for valid inference in target trial emulations
[arXiv] 2026-04-29 | A Hybrid Gas-Kinetic Scheme and Discrete Velocity Method for Continuum and Rarefied Flows
[arXiv] 2026-04-29 | A Multistage Extraction Pipeline for Long Scanned Financial Documents: An Empirical Study in Industrial KYC Workflows
[arXiv] 2026-04-29 | Theory-Grounded Evaluation Exposes the Authorship Gap in LLM Personalization
[arXiv] 2026-04-29 | Path-Reporting Distance Oracles for Vertex-Labeled Graphs
[arXiv] 2026-04-29 | Multiscale Modeling for Time-harmonic Maxwell equations with impedance boundary conditions in highly heterogeneous media
[arXiv] 2026-04-29 | Layer-wise Lipschitz-Product Control for Deep Kolmogorov--Arnold Network Representations of Compositionally Structured Functions
[arXiv] 2026-04-29 | Dynamic Cheap Talk without Feedback
[arXiv] 2026-04-29 | A Matrix-Free Galerkin Multigrid Solver and Failure-Mode Screen for Single-GPU 3D SIMP Linear Systems
[arXiv] 2026-04-29 | TMC-1: probing the onset of chemical complexity in space
[arXiv] 2026-04-29 | Analytic semigroup generated by the dispersal process of a sylvatic transmission model of Chagas disease
[arXiv] 2026-04-29 | QYOLO: Lightweight Object Detection via Quantum Inspired Shared Channel Mixing
[arXiv] 2026-04-29 | Studying spherical collapse and its implications in the Eddington-inspired Born-Infeld gravity theory
[arXiv] 2026-04-29 | Compact Kähler contact manifolds
[arXiv] 2026-04-29 | Delineating Knowledge Boundaries for Honest Large Vision-Language Models
[arXiv] 2026-04-29 | EmoTransCap: Dataset and Pipeline for Emotion Transition-Aware Speech Captioning in Discourses
[arXiv] 2026-04-29 | The Frobenius problem for a class of quotients of numerical semigroups
[arXiv] 2026-04-29 | A Novel Reinforcement Learning Based Framework for Scalable MIMO Interference Alignment
[arXiv] 2026-04-29 | Semileptonic $B_q$ decays to heavy tensor mesons
[arXiv] 2026-04-29 | The Phenomenological Classification of TESS Eclipsing Binaries
[arXiv] 2026-04-29 | SecMate: Multi-Agent Adaptive Cybersecurity Troubleshooting with Tri-Context Personalization
[arXiv] 2026-04-29 | SplitFT: An Adaptive Federated Split Learning System For LLMs Fine-Tuning
[arXiv] 2026-04-29 | Drift-Free Conservative Dynamics from Quantized Interaction Rules
[arXiv] 2026-04-29 | Benchmarking Complex Multimodal Document Processing Pipelines: A Unified Evaluation Framework for Enterprise AI
[arXiv] 2026-04-29 | Genuine tripartite entanglement in Bhabha scattering with an entangled spectator particle
[arXiv] 2026-04-29 | A Multimodal Pre-trained Network for Integrated EEG-Video Seizure Detection
[arXiv] 2026-04-29 | SG-UniBuc-NLP at SemEval-2026 Task 6: Multi-Head RoBERTa with Chunking for Long-Context Evasion Detection
[arXiv] 2026-04-29 | System-Level Design of Scalable Fluxonium Quantum Processors with Double-Transmon Couplers
[arXiv] 2026-04-29 | Reidemeister and movie moves for involutive links
[arXiv] 2026-04-29 | Beyond Fixed Formulas: Data-Driven Linear Predictor for Efficient Diffusion Models
[arXiv] 2026-04-29 | CO-EVO: Co-evolving Semantic Anchoring and Style Diversification for Federated DG-ReID
[arXiv] 2026-04-29 | Uncertainty-Aware Reward Discounting for Mitigating Reward Hacking
[arXiv] 2026-04-29 | UIGaze: How Closely Can VLMs Approximate Human Visual Attention on User Interfaces?
[arXiv] 2026-04-29 | Quantum Probe to the Higher Dimensional Yang-Mills Singularity
[arXiv] 2026-04-29 | Asymptotically Robust Learning-Augmented Algorithms for Preemptive FIFO Buffer Management
[arXiv] 2026-04-29 | AlphaJet: Automated Conceptual Aircraft Synthesis via Disentangled Generative Priors and Topology-Preserving Evolutionary Search
[arXiv] 2026-04-29 | Distributional Learning of Graph Languages Generated by Fixed-Interface Clause Systems
[arXiv] 2026-04-29 | Dual-LoRA: Parameter-Efficient Adversarial Disentanglement for Cross-Lingual Speaker Verification
[arXiv] 2026-04-29 | Combinatorics and asymptotic behavior for double Hurwitz numbers
[arXiv] 2026-04-29 | Rigged Liouville space formulation for quasi-Hermitian Liouville operators
[arXiv] 2026-04-29 | On a group ring identity related to the Alon-Jaeger-Tarsi conjecture
[arXiv] 2026-04-29 | Search for new physics in $B \to K ππγ$ with Belle II data
[arXiv] 2026-04-29 | A Thermodynamic Analysis of Enhanced Metastability in Isochoric Supercooled Liquids
[arXiv] 2026-04-29 | Strain and Twist Engineering of Interfacial Thermal Transport in Homo- and Hetero-Interfaces of Graphene and Hexagonal Boron Nitride
[arXiv] 2026-04-29 | The Expiring Coupon Collector: Sliding-Window Surjection Flux and Rare-Entry Laws
[arXiv] 2026-04-29 | Newton-Cartan limit of Klein-Gordon AQFT and the collapse of Galilean modular structure
[arXiv] 2026-04-29 | The Neumann problem for the generalized Hénon equation. Local analysis
[arXiv] 2026-04-29 | MedSynapse-V: Bridging Visual Perception and Clinical Intuition via Latent Memory Evolution
[arXiv] 2026-04-29 | SWE-Bench 5G: Benchmarking AI Coding Agents on Telecom Network Engineering Tasks
[arXiv] 2026-04-29 | Calibrated Surprise: An Information-Theoretic Account of Creative Quality
[arXiv] 2026-04-29 | Multiple Consistent 2D-3D Mappings for Robust Zero-Shot 3D Visual Grounding
[arXiv] 2026-04-29 | FlowBot: Inducing LLM Workflows with Bilevel Optimization and Textual Gradients
[arXiv] 2026-04-29 | StratMem-Bench: Evaluating Strategic Memory Use in Virtual Character Conversation Beyond Factual Recall
[arXiv] 2026-04-29 | LATTICE: Evaluating Decision Support Utility of Crypto Agents
[arXiv] 2026-04-29 | $T$-admissible processes and noncommutative weighted ergodic theorems
[arXiv] 2026-04-29 | When Agents Shop for You: Role Coherence in AI-Mediated Markets
[arXiv] 2026-04-29 | 2D and 3D Grasp Planners for the GET Asymmetrical Gripper
[arXiv] 2026-04-29 | Hierarchical Long-Term Semantic Memory for LinkedIn's Hiring Agent
[arXiv] 2026-04-29 | The $β$-Dependence of Particle Spectra in Relativistic Turbulent Reconnection
[arXiv] 2026-04-29 | Efficient and Interpretable Transformer for Counterfactual Fairness
[arXiv] 2026-04-29 | Function-free Optimization via Comparison Oracles
[arXiv] 2026-04-29 | Non-local Tunneling Spectroscopy of Inelastic Quasiparticle Relaxation in Superconducting 1-D Wires
[arXiv] 2026-04-29 | A 3GPP Perspective on Spectrum Sharing for the 5G-to-6G Migration: From DSS to MRSS
[arXiv] 2026-04-29 | Maximal Algebras of Block Toeplitz Matrices with Entries in the Schur Algebra
[arXiv] 2026-04-29 | Joint Transceiver Orientation Optimization for Rotatable-Antenna MIMO Capacity Maximization
[arXiv] 2026-04-29 | Null Tests and Lepton Universality in $Ξ_{cc}$ Baryon Decays
[arXiv] 2026-04-29 | Uncertainty-Aware Predictive Safety Filters for Probabilistic Neural Network Dynamics
[arXiv] 2026-04-29 | Do News and Social Media Tell the Same Story? Constructing and Comparing Sentiment Spillover Networks
[arXiv] 2026-04-29 | Multi-Modal Fiber Sensing for OffshoreEnvironmental and Infrastructure Monitoring
[arXiv] 2026-04-29 | A Complete Characterization of the Inverse Eigenvector Centrality Problem for Undirected Graphs
[arXiv] 2026-04-29 | Status of the KM3NeT real-time analysis framework
[arXiv] 2026-04-29 | SPHEREx Ultracool Dwarf spectral Atlas (SUDA): Atmospheric and Fundamental Parameters of Ultracool Dwarfs
[arXiv] 2026-04-29 | Kondo transport in an anisotropic two-dimensional electron gas with quadratic momentum-dependent spin splitting
[arXiv] 2026-04-29 | When all parallel sets of a $ C^1 $-hypersurface are nowhere $ C^1 $-regular
[arXiv] 2026-04-29 | A New Location Estimator for Mixed LOS & NLOS scenarios
[arXiv] 2026-04-29 | Coexistence of two distinct rogue wave patterns in the coupled nonlinear Schrödinger equation
[arXiv] 2026-04-29 | Induced Stackelberg Equilibrium Seeking via Iterative Tikhonov Regularization
[arXiv] 2026-04-29 | A Rare Eddington-Limited, Heavily Obscured Low-Mass Active Galactic Nucleus Likely Triggered by a Galaxy Merger
[arXiv] 2026-04-29 | Learning Sparse BRDF Measurement Samples from Image
[arXiv] 2026-04-29 | FutureWorld: A Live Environment for Training Predictive Agents with Real-World Outcome Rewards
[arXiv] 2026-04-29 | Non-Equilibrium Orbital Transport in Terahertz Optorbitronics
[arXiv] 2026-04-29 | Quasi graph-additive functions with a prescribed branch
[arXiv] 2026-04-29 | A self-evolving agent for explainable diagnosis of DFT-experiment band-gap mismatch
[arXiv] 2026-04-29 | Explicit Planar Finite Element Elasticity Complexes and $C^1$ Elements on Barycentric Refinements
[arXiv] 2026-04-29 | Scalar-flat Kähler surfaces whose Weyl tensor annihilates the Ricci form
[arXiv] 2026-04-29 | Emergent surface resonance from charge density wave symmetry breaking in TiSe2
[arXiv] 2026-04-29 | Wave Vortices Around Oscillating Subwavelength Holes: Water-Wave Observation
[arXiv] 2026-04-29 | Parameterized Quantum Circuits as Feature Maps: Representation Quality and Readout Effects in Multispectral Land-Cover Classification
[arXiv] 2026-04-29 | Laplace Approximation for Bayesian Tensor Network Kernel Machines
[arXiv] 2026-04-29 | Complex Geodesics in the Nariai Geometry
[arXiv] 2026-04-29 | Existence and maximal corank of simple $Z_p$-invariant germs
[arXiv] 2026-04-29 | When to Vote, When to Rewrite: Disagreement-Guided Strategy Routing for Test-Time Scaling
[arXiv] 2026-04-29 | Emergence of $π$ from Equatorial Quantum Localization
[arXiv] 2026-04-29 | SynSur: An end-to-end generative pipeline for synthetic industrial surface defect generation and detection
[arXiv] 2026-04-29 | Effect of reaction temperature on nascent carbonaceous particles from toluene shock-tube pyrolysis: Insights from FTIR and Raman spectroscopy
[arXiv] 2026-04-29 | Optimizing Dynamic Metasurface Antenna Configurations for Direction-of-Arrival and Polarization Estimation Using an Experimentally Calibrated Multiport-Network Model
[arXiv] 2026-04-29 | Hyper Input Convex Neural Networks for Shape Constrained Learning and Optimal Transport
[arXiv] 2026-04-29 | Thermodynamics formalism for singular flows
[arXiv] 2026-04-29 | ClassEval-Pro: A Cross-Domain Benchmark for Class-Level Code Generation
[arXiv] 2026-04-29 | Global boundedness and asymptotic behavior of the chemotaxis system for Alopecia Areata with weakly singular sensitivity
[arXiv] 2026-04-29 | Many-to-many stable matching in large economies
[arXiv] 2026-04-29 | Multiple Additive Neural Networks for Structured and Unstructured Data
[arXiv] 2026-04-29 | Bayesian power spectrum estimation with modelling of systematic effects in delay-fringe rate space
[arXiv] 2026-04-29 | Flavour changing charged current decays at LHCb
[arXiv] 2026-04-29 | Systems of Nonlocal Conservation Laws with Memory and Their Zero Retention Limit
[arXiv] 2026-04-29 | Convex combinations of bosonic pure-loss channels
[arXiv] 2026-04-29 | OpenSOC-AI: Democratizing Security Operations with Parameter Efficient LLM Log Analysis
[arXiv] 2026-04-29 | Fractions of Recurrence Operators for Generalized Fourier Series in Classical Orthogonal Polynomials
[arXiv] 2026-04-29 | Fractional Cosmic String Loops In Expanding Universe
[arXiv] 2026-04-29 | Tidal Heating of Stellar Clusters in Fuzzy Dark Matter Halos
[arXiv] 2026-04-29 | Reduced-order modeling of a viscoelastic turbulent jet with hybrid machine learning models
[arXiv] 2026-04-29 | Electricity price forecasting across Norway's five bidding zones in the post-crisis era
[arXiv] 2026-04-29 | People, Places & Things: Network topology & motifs of R&D missions
[arXiv] 2026-04-29 | Language Diffusion Models are Associative Memories Capable of Retrieving Unseen Data
[arXiv] 2026-04-29 | Quo vadis, stochastic thermodynamics?
[arXiv] 2026-04-29 | Hot Fixing in the Wild
[arXiv] 2026-04-29 | Nonclassical traits in multi-copy state discrimination
[arXiv] 2026-04-29 | Blinded Mock Data Challenge: Is the Spectral Siren Technique Robust for Measuring the Hubble Constant?
[arXiv] 2026-04-29 | Functional Dimensional Regularization for O(N) Models
[arXiv] 2026-04-29 | Full Definability in a Profunctorial Model
[arXiv] 2026-04-29 | A positive definite formulation of vacuum decay with reduced symmetry
[arXiv] 2026-04-29 | Largest eigenvalue and top eigenvector statistics of large Euclidean random matrices
[arXiv] 2026-04-29 | Optical squeezing mediated by levitated oscillators at their quantum ground state
[arXiv] 2026-04-29 | Crossed product functors associated to $\ell^p$-pseudofunctions
[arXiv] 2026-04-29 | Quantum Feature Selection with Higher-Order Binary Optimization on Trapped-Ion Hardware
[arXiv] 2026-04-29 | On the monotonicity of affine quermassintegrals
[arXiv] 2026-04-29 | XVII. Nitrogen abundances in Galactic O-type stars: further hints for separating binary-interaction products from effectively single stars
[arXiv] 2026-04-29 | OMEGA: Optimizing Machine Learning by Evaluating Generated Algorithms
[arXiv] 2026-04-29 | Quantum Grover Adaptive Search for Discrete Simulation Optimization
[arXiv] 2026-04-29 | KAYRA: A Microservice Architecture for AI-Assisted Karyotyping with Cloud and On-Premise Deployment
[arXiv] 2026-04-29 | Edge AI for Automotive Vulnerable Road User Safety: Deployable Detection via Knowledge Distillation
[arXiv] 2026-04-29 | Cognitive Atrophy and Systemic Collapse in AI-Dependent Software Engineering
[arXiv] 2026-04-29 | Primitive Two-Dimensional Words and Iterated Pedal Triangles via Symbolic Coding
[arXiv] 2026-04-29 | Programmable Persistent Random Walks in Active Brownian Particles Govern Emergent Dynamics
[arXiv] 2026-04-29 | Bridge: Basis-Driven Causal Inference Marries VFMs for Domain Generalization
[arXiv] 2026-04-29 | Gouy phase engineering of self-splitting quantum correlations
[arXiv] 2026-04-29 | Beyond Linear Additive and Hill Functions: A General Logistic Reformulation of Delay-Coupled Gene Regulatory Networks with Equilibrium Analysis, Hopf Bifurcation, and Lipschitz Stability
[arXiv] 2026-04-29 | HyPulse: A Pulse Synthesis Framework for Hybrid Qubit-Oscillator Gates on Trapped-Ion Platform
[arXiv] 2026-04-29 | Fault-Tolerant Resource Comparison of Qudit and Qubit Encodings for Diagonal Quadratic Operators
[arXiv] 2026-04-29 | Probing black holes with equivariant localization
[arXiv] 2026-04-29 | IQUEYE at Gemini South: instrument, science commission, and first results
[arXiv] 2026-04-29 | Conditional diffusion denoising probabilistic model for super-resolution of atmospheric boundary layer large eddy simulation
[arXiv] 2026-04-29 | Aggregation functions as lax morphisms of quantales
[arXiv] 2026-04-29 | TAP into the Patch Tokens: Leveraging Vision Foundation Model Features for AI-Generated Image Detection
[arXiv] 2026-04-29 | The link between coil non planarity and magnetic surface geometry in QI stellarators: a data driven study
[arXiv] 2026-04-29 | Anisotropic metamagnetism and magnetotransport of heavy rare-earth orthorhombic single-crystal TbAlGe
[arXiv] 2026-04-29 | Dust enrichment from core-collapse supernovae and extinction curves in the high-redshift universe
[arXiv] 2026-04-29 | A Sufficient-Statistic Reduction of the Information Bottleneck to a Low-Dimensional Problem
[arXiv] 2026-04-29 | Invariant manifolds in barred galaxy simulations. I. Material density waves
[arXiv] 2026-04-29 | Quasar-Convex Optimization: Fundamental Properties and High-Order Proximal-Point Methods
[arXiv] 2026-04-29 | Shape and spin axis determination of the Tianwen-2 target asteroid (469219) Kamo'oalewa from lightcurve inversion
[arXiv] 2026-04-29 | Unveiling the key role of Interfaces in the Design of finite-sized Metamaterial Structures
[arXiv] 2026-04-29 | Flexible semiparametric modeling with application to Causal Inference
[arXiv] 2026-04-29 | Dynamic disentanglement of photoflexoelectricity and flexophotovoltage
[arXiv] 2026-04-29 | An Effective Orchestral Approach to Satisfiability Modulo Prime Fields
[arXiv] 2026-04-29 | Theory of Relativistic Surface Plasmon Excitation on Smooth Surface by High-Intensity Laser
[arXiv] 2026-04-29 | Unified 4D World Action Modeling from Video Priors with Asynchronous Denoising
[arXiv] 2026-04-29 | COPUS: Co-adaptive Parallelism and Batch Size Selection in Large Language Model Training
[arXiv] 2026-04-29 | Which Types of Heterogeneity Matter for Root Cause Localization in Microservice Systems ?
[arXiv] 2026-04-29 | Differentially-Private Text Rewriting reshapes Linguistic Style
[arXiv] 2026-04-29 | Evolutionary feature selection for spiking neural network pattern classifiers
[arXiv] 2026-04-29 | AgentSim: A Platform for Verifiable Agent-Trace Simulation
[arXiv] 2026-04-29 | Possible explanation of Hoehler's clustering: effective partial-wave mixing induced by truncation
[arXiv] 2026-04-29 | The Bandit's Blind Spot: The Critical Role of User State Representation in Recommender Systems
[arXiv] 2026-04-29 | Probabilistic results for monoids of order-preserving transformations
[arXiv] 2026-04-29 | SciHorizon-DataEVA: An Agentic System for AI-Readiness Evaluation of Heterogeneous Scientific Data
[arXiv] 2026-04-29 | Least constraint approach to non-relativistic quantum mechanics
[arXiv] 2026-04-29 | Two-Valued Groups, Chazy Equation, Dubrovin-Frobenius Structures, and QYBE
[arXiv] 2026-04-29 | Development of a compact cryogenic Penning trap with permanent magnets: An intermediate step toward the Shanghai Penning Trap
[arXiv] 2026-04-29 | Pinching Antenna-Aided Spatial Multiplexing: Transceiver Design and Performance Analysis
[arXiv] 2026-04-29 | SAGE: A Strategy-Aware Graph-Enhanced Generation Framework For Online Counseling
[arXiv] 2026-04-29 | Spectral window engineering for synthetic wave compensation of plasmonic loss
[arXiv] 2026-04-29 | The most discriminable quantum states in the multicopy regime
[arXiv] 2026-04-29 | A Provably Robust Multi-Jet Framework applied to Active Flow Control of an Airfoil in Weakly Compressible Flow
[arXiv] 2026-04-29 | aim2dat: A Python infrastructure for automated ab initio material modeling and data analysis
[arXiv] 2026-04-29 | StreamGuard: Exploring a 5G Architecture for Efficient, Quality of Experience-Aware Video Conferencing
[arXiv] 2026-04-29 | Learning Over-Relaxation Policies for ADMM with Convergence Guarantees
[arXiv] 2026-04-29 | Special classes of functions
[arXiv] 2026-04-29 | Catching the Fly: Practical Challenges in Making Blockchain FlyClient Real
[arXiv] 2026-04-29 | Solving Positive Linear Programs with Differential Privacy
[arXiv] 2026-04-29 | Super-resolution Multi-signal Direction-of-Arrival Estimation by Hankel-structured Sensing and Decomposition
[arXiv] 2026-04-29 | A mathematical study of an elastic-viscous-plastic sea-ice model with the Kelvin-Voigt rheology
[arXiv] 2026-04-29 | Constitutive Modelling of Korteweg Fluids Using Liu's Method
[arXiv] 2026-04-29 | Probabilistic data quality assessment for structural monitoring data via outlier-resistant conditional diffusion model
[arXiv] 2026-04-29 | Voltage-Regulated Photoluminescence Modulation in a 0D-2D Mixed Dimensional Heterostructure
[arXiv] 2026-04-29 | Multiplicative convolution and double shuffle relations
[arXiv] 2026-04-29 | PiLLar: Matching for Pivot Table Schema via LLM-guided Monte-Carlo Tree Search
[arXiv] 2026-04-29 | The False Resonance: A Critical Examination of Emotion Embedding Similarity for Speech Generation Evaluation
[arXiv] 2026-04-29 | On the Capacity of Hierarchical Secure Aggregation with Groupwise Keys
[arXiv] 2026-04-29 | Can Cross-Layer Design Bridge Security and Efficiency? A Robust Authentication Framework for Healthcare Information Exchange Systems
[arXiv] 2026-04-29 | A Second-Order Maximum-Principle-Preserving Crouzeix-Raviart Finite Element Method for Time-dependent Transport Equation
[arXiv] 2026-04-29 | Double-Peaked Ly$α$ Emission during Reionization Requires Nearby Voids and a Favorable Local Ionizing Background
[arXiv] 2026-04-29 | Locally rigid implies globally rigid in Kahler geometry
[arXiv] 2026-04-29 | DSIPA: Detecting LLM-Generated Texts via Sentiment-Invariant Patterns Divergence Analysis
[arXiv] 2026-04-29 | Addressing Performance Saturation for LLM RL via Precise Entropy Curve Control
[arXiv] 2026-04-29 | Smallest distances between zeros of Gaussian analytic functions
[arXiv] 2026-04-29 | DreamProver: Evolving Transferable Lemma Libraries via a Wake-Sleep Theorem-Proving Agent
[arXiv] 2026-04-29 | Turing patterns on non-fluctuating surfaces under mechanical stresses
[arXiv] 2026-04-29 | Cheeger--Hodge Contrastive Learning for Structurally Robust Graph Representation Learning
[arXiv] 2026-04-29 | Scaling in Supersonic Turbulence: Energy Spectra and Fluxes using High-Fidelity Direct Numerical Simulations
[arXiv] 2026-04-29 | Rethinking Mutual Coupling in Movable Antenna MIMO Systems: Modeling and Optimization
[arXiv] 2026-04-29 | DiffAnon: Diffusion-based Prosody Control for Voice Anonymization
[arXiv] 2026-04-29 | Agentic AI in the Software Development Lifecycle: Architecture, Empirical Evidence, and the Reshaping of Software Engineering
[arXiv] 2026-04-29 | Galilean Reeh--Schlieder Obstruction
[arXiv] 2026-04-29 | A criterion for parabolic vector bundles to admit a parabolic Lie algebroid connection
[arXiv] 2026-04-29 | Accelerated Prediction of Surface Stability and Particle Morphology in Ionic Crystals via Electrostatic Screening
[arXiv] 2026-04-29 | Influence of strain on the anomalous Hall and Nernst effects in Fe thin films
[arXiv] 2026-04-29 | Trapping, Irregular Waveforms, and Efficient Radiation in Ultra-relativistic Black Hole Encounters
[arXiv] 2026-04-29 | On submersions with definite folds of manifolds with boundary into Euclidean spaces
[arXiv] 2026-04-29 | Camera-RFID Fusion for Robust Asset Tracking in Forested Environments
[arXiv] 2026-04-29 | Apriori-based Analysis of Learned Helplessness in Mathematics Tutoring: Behavioral Patterns by Level, Intervention, and Outcome
[arXiv] 2026-04-29 | HOI-aware Adaptive Network for Weakly-supervised Action Segmentation
[arXiv] 2026-04-29 | Exponentially improved quantum simulation of scalar QFT
[arXiv] 2026-04-29 | Seeking Consensus: Geometric-Semantic On-the-Fly Recalibration for Open-Vocabulary Remote Sensing Semantic Segmentation
[arXiv] 2026-04-29 | eDySec: A Deep Learning-based Explainable Dynamic Analysis Framework for Detecting Malicious Packages in PyPI Ecosystem
[arXiv] 2026-04-29 | Stability and Fourier-Mukai transforms on an eliptic surface
[arXiv] 2026-04-29 | Lights Out: A Nighttime UAV Localization Framework Using Thermal Imagery and Semantic 3D Maps
[arXiv] 2026-04-29 | Blind OFDM-ISAC Relying on Asymmetric Modem Constellations
[arXiv] 2026-04-29 | Metrics on triangulated categories and restrictions of (co)-$t$-structures
[arXiv] 2026-04-29 | Flashback: A Reversible Bilateral Run-Peeling Decomposition of Strings
[arXiv] 2026-04-29 | FASH-iCNN: Making Editorial Fashion Identity Inspectable Through Multimodal CNN Probing
[arXiv] 2026-04-29 | Monsky Matrix and 2-Selmer rank
[arXiv] 2026-04-29 | OCR-Memory: Optical Context Retrieval for Long-Horizon Agent Memory
[arXiv] 2026-04-29 | Torsion Induced Asymmetric Luttinger Liquids
[arXiv] 2026-04-29 | Impact of Attitude and Bounded Rationality on Collective Behavioral Transitions
[arXiv] 2026-04-29 | Human-in-the-Loop Benchmarking of Heterogeneous LLMs for Automated Competency Assessment in Secondary Level Mathematics
[arXiv] 2026-04-29 | Effective length scales, dispersion relations, and discrete densities of states for Laplacian eigenvectors on complex networks
[arXiv] 2026-04-29 | Recommendations for Efficient and Responsible LLM Adoption within Industrial Software Development
[arXiv] 2026-04-29 | Principled Estimation and Prediction with Competing Risks: a Bayesian Nonparametric Approach
[arXiv] 2026-04-29 | Rational curves on cubic hypersurfaces in positive characteristic
[arXiv] 2026-04-29 | TLPO: Token-Level Policy Optimization for Mitigating Language Confusion in Large Language Models
