[2026-02-25 09:40:09] 开始执行论文搜索任务
搜索关键词: code
搜索日期范围: 2026-02-24
正在获取论文...
[arXiv] 2026-02-24 | Constraining the onset height of coronal mass ejection driven shocks using near-Sun observations in visible and radio wavelengths
[arXiv] 2026-02-24 | On the non-uniformity of the 2026 FIFA World Cup draw
[arXiv] 2026-02-24 | Surface-based Manipulation Using Tunable Compliant Porous-Elastic Soft Sensing
[arXiv] 2026-02-24 | Structure and Spectrum of Nonergodic Nilsystems
[arXiv] 2026-02-24 | Restriction-Based Certificate of Bipartite Schmidt Rank in Hypergraph States
[arXiv] 2026-02-24 | HINORA II: Testing the Existence of the Council of Giants in ΛCDM simulations
[arXiv] 2026-02-24 | VII: Visual Instruction Injection for Jailbreaking Image-to-Video Generation Models
[arXiv] 2026-02-24 | Characterization-free classification and identification of the environment between two quantum players
[arXiv] 2026-02-24 | Generative Pseudo-Labeling for Pre-Ranking with LLMs
[arXiv] 2026-02-24 | Topology-Aware Coordination for Multi-Functional Low-Altitude Wireless Networks
[arXiv] 2026-02-24 | Asymptotics of solutions to the linear search problem
[arXiv] 2026-02-24 | Entanglement Properties of the One-Dimensional Dimerized Fermi-Hubbard Model
[arXiv] 2026-02-24 | Cycle-Consistent Tuning for Layered Image Decomposition
[arXiv] 2026-02-24 | The UK and Ireland Geophysical Array -- Concept and Design
[arXiv] 2026-02-24 | Cell-Free Massive MIMO-Assisted SWIPT Using Stacked Intelligent Metasurfaces
[arXiv] 2026-02-24 | Evaluating Proactive Risk Awareness of Large Language Models
[arXiv] 2026-02-24 | Hierarchical Aggregation Clustering Algorithms Derived from the Bi-partial Objective Function
[arXiv] 2026-02-24 | UFO: Unifying Feed-Forward and Optimization-based Methods for Large Driving Scene Modeling
[arXiv] 2026-02-24 | Boundary-driven patterns in elongated convex domains
[arXiv] 2026-02-24 | Collective Phonon Mixing and Eigenvector Transport Under Isotope Substitution
[arXiv] 2026-02-24 | TextPecker: Rewarding Structural Anomaly Quantification for Enhancing Visual Text Rendering
[arXiv] 2026-02-24 | SpatiaLQA: A Benchmark for Evaluating Spatial Logical Reasoning in Vision-Language Models
[arXiv] 2026-02-24 | The half-wave maps equation on $\mathbb{T}$: Global well-posedness in $H^{1/2}$ and almost periodicity
[arXiv] 2026-02-24 | Wendroff's theorem beyond consecutive degrees and related inverse spectral problems
[arXiv] 2026-02-24 | InterPilot: Exploring the Design Space of AI-assisted Job Interview Support for HR Professionals
[arXiv] 2026-02-24 | Combining Information Across Diverse Sources: The II-CC-FF Paradigm
[arXiv] 2026-02-24 | Flux-Driven Conductance Scaling in Disordered Topological Insulator Nanowires
[arXiv] 2026-02-24 | Stellar structure, magnetism and the variational principle
[arXiv] 2026-02-24 | When LLMs Enter Everyday Feminism on Chinese Social Media: Opportunities and Risks for Women's Empowerment
[arXiv] 2026-02-24 | Efficient Online Learning in Interacting Particle Systems
[arXiv] 2026-02-24 | Multiple critical points theorems for a class of nonsmooth functionals and applications to problems driven by 1-Laplacian and discontinuous nonlinearities
[arXiv] 2026-02-24 | Functional Continuous Decomposition
[arXiv] 2026-02-24 | Hybrid Fusion: One-Minute Efficient Training for Zero-Shot Cross-Domain Image Fusion
[arXiv] 2026-02-24 | Fast-Response Balancing Capacity of Alkaline Electrolyzers
[arXiv] 2026-02-24 | DRESS: A Continuous Framework for Structural Graph Refinement
[arXiv] 2026-02-24 | Mach-Zehnder interferometer for in-situ characterization of atom traps
[arXiv] 2026-02-24 | GatedCLIP: Gated Multimodal Fusion for Hateful Memes Detection
[arXiv] 2026-02-24 | POMDPPlanners: Open-Source Package for POMDP Planning
[arXiv] 2026-02-24 | RU4D-SLAM: Reweighting Uncertainty in Gaussian Splatting SLAM for 4D Scene Reconstruction
[arXiv] 2026-02-24 | Characteristics of natural remanence records in fine-grained particles returned from asteroid Ryugu
[arXiv] 2026-02-24 | Assessing the Impact of Speaker Identity in Speech Spoofing Detection
[arXiv] 2026-02-24 | Probing Dec-POMDP Reasoning in Cooperative MARL
[arXiv] 2026-02-24 | Mitigating Preference Leakage via Strict Estimator Separation for Normative Generative Ranking
[arXiv] 2026-02-24 | Exploring the Impact of Parameter Update Magnitude on Forgetting and Generalization of Continual Learning
[arXiv] 2026-02-24 | Finite $N$ Hilbert Spaces of Bilocal Holography
[arXiv] 2026-02-24 | Cylindrical cosmological simulations with StePS
[arXiv] 2026-02-24 | Suppressed correlation-spreading in a one-dimensional Bose-Hubbard model with strong interactions
[arXiv] 2026-02-24 | Semi-magic dihedral squares
[arXiv] 2026-02-24 | Long-term optical variability of high-mass X-ray binaries. III. Polarimetry
[arXiv] 2026-02-24 | Topological Dislocation Response in Elementary Semiconductors
[arXiv] 2026-02-24 | Evidence of a non-equipartition energy regime in 1803+784 Core-shift and Faraday rotation measurements from simultaneous multi-frequency polarimetric VGOS observations
[arXiv] 2026-02-24 | Dualizing complexes for algebraic stacks
[arXiv] 2026-02-24 | PyVision-RL: Forging Open Agentic Vision Models via RL
[arXiv] 2026-02-24 | Communication-Inspired Tokenization for Structured Image Representations
[arXiv] 2026-02-24 | Deep Reinforcement Learning Based Block Coordinate Descent for Downlink Weighted Sum-rate Maximization on AI-Native Wireless Networks
[arXiv] 2026-02-24 | Modality-Guided Mixture of Graph Experts with Entropy-Triggered Routing for Multimodal Recommendation
[arXiv] 2026-02-24 | AdapTools: Adaptive Tool-based Indirect Prompt Injection Attacks on Agentic LLMs
[arXiv] 2026-02-24 | Monocular Endoscopic Tissue 3D Reconstruction with Multi-Level Geometry Regularization
[arXiv] 2026-02-24 | Onboard-Targeted Segmentation of Straylight in Space Camera Sensors
[arXiv] 2026-02-24 | A flow approach to the Toda system
[arXiv] 2026-02-24 | On chromatic number of countable graphs
[arXiv] 2026-02-24 | Omnidirectional wave energy gimbal-based electromagnetic generator
[arXiv] 2026-02-24 | AnimeAgent: Is the Multi-Agent via Image-to-Video models a Good Disney Storytelling Artist?
[arXiv] 2026-02-24 | TOM: A Ternary Read-only Memory Accelerator for LLM-powered Edge Intelligence
[arXiv] 2026-02-24 | Recursive Belief Vision Language Model
[arXiv] 2026-02-24 | 70 years of spectroscopy of the photosphere and the solar chromosphere at the Pic du Midi Observatory (1956-2026)
[arXiv] 2026-02-24 | Scalable multitask Gaussian processes for complex mechanical systems with functional covariates
[arXiv] 2026-02-24 | Identifying two piecewise linear additive value functions from anonymous preference information
[arXiv] 2026-02-24 | Construction of a Neural Network with Temperature-Dependent Recall Patterns
[arXiv] 2026-02-24 | Knowing the Unknown: Interpretable Open-World Object Detection via Concept Decomposition Model
[arXiv] 2026-02-24 | Amortized Bayesian inference for actigraph time sheet data from mobile devices
[arXiv] 2026-02-24 | SpecMind: Cognitively Inspired, Interactive Multi-Turn Framework for Postcondition Inference
[arXiv] 2026-02-24 | Correlator-Level Verification of Mass and Current Maps in Abelian Chern-Simons Dualities
[arXiv] 2026-02-24 | Acoustic Feedback for Closed-Loop Force Control in Robotic Grinding
[arXiv] 2026-02-24 | EW-DETR: Evolving World Object Detection via Incremental Low-Rank DEtection TRansformer
[arXiv] 2026-02-24 | Rational points on modular curves: parameterization and geometric explanations
[arXiv] 2026-02-24 | IntRR: A Framework for Integrating SID Redistribution and Length Reduction
[arXiv] 2026-02-24 | Generating functions for compositions with constrained even parts
[arXiv] 2026-02-24 | Distilling Magic States in the Bicycle Architecture
[arXiv] 2026-02-24 | VINA: Variational Invertible Neural Architectures
[arXiv] 2026-02-24 | SELAUR: Self Evolving LLM Agent via Uncertainty-aware Rewards
[arXiv] 2026-02-24 | Zandpack: A General Tool for Time-dependent Transport Simulation of Nanoelectronics
[arXiv] 2026-02-24 | Agile V: A Compliance-Ready Framework for AI-Augmented Engineering -- From Concept to Audit-Ready Delivery
[arXiv] 2026-02-24 | Seeing Through Hyperbolic Space: Visibility for $λ$-Geodesic Hyperplanes
[arXiv] 2026-02-24 | Error correction with brickwork Clifford circuits
[arXiv] 2026-02-24 | Simulating Microwave-Controlled Spin Imaging with Free-Space Electrons
[arXiv] 2026-02-24 | The fundamental quandle of ribbon concordances
[arXiv] 2026-02-24 | On the singular nature of shallow-water convergence of the intermediate long wave equation on the real line
[IEEE] 2026-2-24 | UAV Joint Scheduling for Optimizing Charging and Data Collection in Wireless Rechargeable Sensor Networks
[IEEE] 2026-2-24 | ECT Imaging Based on Fractional-Order Particle Filtering and Image Super-Resolution
[IEEE] 2026-2-24 | Predefined-Time Coordination Control for Nonlinear Multiagent Systems Governed by Diffusion PDEs Model
[IEEE] 2026-2-24 | IEEE Power &amp; Energy Society Information
[IEEE] 2026-2-24 | Best Papers and Star Reviewers
[IEEE] 2026-2-24 | Online Learning for Fickle Data Streams without Labels_supp1-3665744.pdf
[IEEE] 2026-2-24 | Open-World Verification: A Grand Challenge for Autonomous Systems
[IEEE] 2026-2-24 | Time-invariance of distribution system security region considering flexible resources
[IEEE] 2026-2-24 | Cache-Aware Association Strategies for Energy-Efficient MEC-Enabled IIoT Networks
[IEEE] 2026-2-24 | Dynamic Normalization TD3-Based Task Offloading for UAV-Assisted Collaborative Computing
[IEEE] 2026-2-24 | Beyond Subject-Specific Models in Dynamical Human&amp;#x2013;Machine Interaction: Benchmarking and Optimization Strategies_supp1-3662308.pdf
[IEEE] 2026-2-24 | Test-retest reliability and preliminary reference data for the Virtual Eggs Test in healthy adults
[IEEE] 2026-2-24 | Reconstructing Sparse-view Indoor Scenes in View Space with Global Monocular Prior Alignment_supp2-3667058.mp4
[IEEE] 2026-2-24 | Automatic Phase Calibration for High-Resolution Mmwave Sensing Via Ambient Radio Anchors
[IEEE] 2026-2-24 | Longtime Adaptive Coherent Detection in Heterogeneous Compound-Gaussian Sea Clutter
[IEEE] 2026-2-24 | Organizing Committee
[IEEE] 2026-2-24 | Author Index
[IEEE] 2026-2-24 | Message from General Chair and Program Chairs
[IEEE] 2026-2-24 | Keynotes
[IEEE] 2026-2-24 | On the Design of Weakly Coupled Crossed Ridge Gap Waveguides With Over 3:1 Bandwidth Ratio
[IEEE] 2026-2-24 | An Intelligent Infusion Monitoring System with Capacitively Coupled Contactless Conductivity Detection-based Dual Sensing Capabilities_supp3-3665960.pdf
[IEEE] 2026-2-24 | Laser-induced dewetting of gold thin films on optically engineered substrates_supp1-3665139.docx
[IEEE] 2026-2-24 | ACSAC Capture-the-Flag Organizing Committee: ACSAC 2025
[IEEE] 2026-2-24 | Message from the Patron
[IEEE] 2026-2-24 | Efficient SoC Power Estimation With Machine Learning
[IEEE] 2026-2-24 | Optimizing Voting Ensemble Strategies for Classifying Student Anxiety Levels Based on Narrative DAAS Responses
[IEEE] 2026-2-24 | Multiclass Classification of Skin Lesions from Imbalanced Dataset A Comparative Analysis of Pretrained Transfer Learning Models
[IEEE] 2026-2-24 | Capacity Planning Strategy for Photovoltaic-Storage-Charging Integrated Stations Considering Sourceload Uncertainty and Battery Aging Characteristics
[IEEE] 2026-2-24 | Design for Testability for VLSI Circuits with A Large Number of Unknown Test Response Sources
[IEEE] 2026-2-24 | Joint Recommendation and Inventory Optimization in Cross-Border E-Commerce via Multimodal PinSAGE and SAC
[IEEE] 2026-2-24 | Enhancing Wafer Bonding Strength Via Surface and Dielectric Modification Using Plasma Activation Process
[IEEE] 2026-2-24 | Full-Duplex Cooperative Rate-Splitting and Precoding for Finite Blocklength Transmission
[IEEE] 2026-2-24 | Optimization of Sensing Coverage and Resource Efficiency in ISAC Systems
[IEEE] 2026-2-24 | Energy Efficient Tradeoff Scheme for UAV-Assisted Wireless Sensor Network Data Collection
[IEEE] 2026-2-24 | Multi-Site MRI Harmonization via Content-Style Disentanglement
[IEEE] 2026-2-24 | Conventional Zero-Shot Learning with Semantic Graph-Enriched Non-Adversarial Synthetic Features
[IEEE] 2026-2-24 | MOEVIL: Poisoning Experts to Compromise the Safety of Mixture-of-Experts LLMs
[IEEE] 2026-2-24 | Surface Treatment for Wafer Bonding Using Atmospheric Water Vapor Plasma Technology
[IEEE] 2026-2-24 | Reliability Evaluations of Pb-Free Solder Joint Formed Using Sn-Ag-Cu Solder Ball and Sn-Bi-Ag Solder Paste
[IEEE] 2026-2-24 | SVPrompt-MR: An LLM-Based Metamorphic Relation Identification Method with Self-Verification Mechanism
[IEEE] 2026-2-24 | MSPM: A Multi-Strategy Prompting Method for Goal-Oriented Modeling from User Stories
[IEEE] 2026-2-24 | APILOT: Improving the Security and Usability of LLM Code Suggestions via Outdated API Mitigation
[IEEE] 2026-2-24 | PIM-ORAM: Towards Oblivious RAM Primitives in Commodity Processing-In-Memory
[IEEE] 2026-2-24 | PV Module Handling and Installation Car Based on Visual Recognition
[IEEE] 2026-2-24 | Transformer-Driven Spatio-Temporal Modeling for Explainable Traffic Accident Hotspot Forecasting
[IEEE] 2026-2-24 | SkipSymNet: Skip-Connected Symmetric Network for Robust Small-Sample NIR Spectroscopy
[IEEE] 2026-2-24 | Attention-Enhanced Computer-Aided Diagnosis System for Accurate Classification of Brain Tumor
[IEEE] 2026-2-24 | Fall Detection Based on Radar Sensor with Point Cloud Data using Pointnet-Based Deep Learning
[IEEE] 2026-2-24 | Smart Book Recommendation System with Item-Based Collaborative Filtering to Improve Resource Discovery: A Case Study in Bandung Library
[IEEE] 2026-2-24 | LLM for Telecom Fraud SMS Annotation &amp; Classification: Integrating RAG and Multimodal Knowledge Enhancement
[IEEE] 2026-2-24 | Artificial Neural Network Technique for Non-Latin Ancient Manuscripts' Character Recognition
[IEEE] 2026-2-24 | Deep Neural Networks for Automated Detection of Arrhythmia and Coronary Artery Disease
[IEEE] 2026-2-24 | A CFD Analysis on the Cornerfill Encapsulation Process in BGA Package Subjected to Varying Dispensing Paths
[IEEE] 2026-2-24 | Adaptive Inertia Forecasting via Quantile Regression and KDE–GPD Fusion
[IEEE] 2026-2-24 | On Optimal Energy Efficiency in Low-Rate Wireless Personal Area Networks
[IEEE] 2026-2-24 | Parametric Analysis of Diamond-based Lateral Heat Extraction in 3D Heterogeneous Electronic Systems
[IEEE] 2026-2-24 | Interfacial Reactions of BiIn and SnBi Solders React with Cu Substrate
[IEEE] 2026-2-24 | Priority-Aware Drone Scheduling Using Multi-Armed Bandits with Upper Confidence Bound
[IEEE] 2026-2-24 | Chip Stacking: Impact of Chip Spacing in C2W Hybrid Bonding on Temporary Bonding and Debonding
[IEEE] 2026-2-24 | Carousel: A High-Resolution Dataset for Multi-Target Automatic Image Cropping
[IEEE] 2026-2-24 | Digital Twin and AI-Driven Data Augmentation for Defect Identification in Renewable Energy Equipment
[IEEE] 2026-2-24 | Exploring the Role and Practice of Implementation Artificial Intelligence (AI) in ERP Systems: A Bibliometric and Systematic Literature Review
[IEEE] 2026-2-24 | Multi-Agent Proximal Policy Optimization for Dynamic Spectrum Access in Low-Altitude Intelligent Networks
[IEEE] 2026-2-24 | Developing in-House AI Using LSS Simulation and the BCGC Model: A Strategic Innovation Framework
[IEEE] 2026-2-24 | Atmospheric Turbulence Prediction Based on Optimal Feature Extraction and Integrated Long Short-Term Memory Networks
[IEEE] 2026-2-24 | AI-Powered Sensor Fusion and IoT Model for Mitigating Wildlife Threats in Agriculture
[IEEE] 2026-2-24 | Automatic Segmentation and Spatial Feature Extraction for Echogram Labeling in Acoustic Target Classification
[IEEE] 2026-2-24 | Research on the Design of Multi-Unit Power Take-Off System for Wave Energy Converter
[IEEE] 2026-2-24 | Frequency-Domain Anti-Interference Coding for Cognitive Spectrum-Division Transmission Systems
[IEEE] 2026-2-24 | Optimal UHF Sensor Placement for Partial Discharge Localization in Digital Twin Open-Space Substation
[IEEE] 2026-2-24 | Fabrication of Parylene-Aluminum Redistribution Layer Interposer for Sensor Packaging Applications
[IEEE] 2026-2-24 | Enhancing GNN Learning on Relational Databases using Semantic Clustering-based Graph Enrichment
[IEEE] 2026-2-24 | Improving Cache Performance using a Learned Replacement Policy
[IEEE] 2026-2-24 | Autonomous Obstacle Avoidance System for Spider parallel robot Based on Deep learning visual Perception
[IEEE] 2026-2-24 | Human-in-the-Loop AI for Waste Segregation: Accuracy, Equity, and Pathways to Scale
[IEEE] 2026-2-24 | Fed-DCL: A Federated Dual-Continual Learning Framework for Adaptive Electric Power Load Forecasting Under Concept Drift
[IEEE] 2026-2-24 | AI Agents in Healthcare: A Survey of Applications, Resources, and Challenges
[IEEE] 2026-2-24 | Performance Analysis of FAS-Assisted RSMA Communication System
[IEEE] 2026-2-24 | Physics Informed TCN-eKAN for Aeroengine Rotor Anomaly Detection
[IEEE] 2026-2-24 | Sustainable Flexible Wearable Antenna Using Rubber Substrate for Wireless Body Area Networks
[IEEE] 2026-2-24 | Behdiffnet: A Hierarchical Diffusion Model for Behavior-Aware Network Traffic Generation
[IEEE] 2026-2-24 | Research on the Improvement of New Energy Incentive Policies Under the Electricity Marketization Reform
[IEEE] 2026-2-24 | A Fault Detection Method for 5G Core Networks Based on Graph Attention Networks
[IEEE] 2026-2-24 | Service Quality of Indonesian Customs Information and Automation System Version 4.0 and Stakeholders' Satisfaction-A Mediation Analysis
[IEEE] 2026-2-24 | UCapsNet: A Hybrid Deep Learning Model for Breast Cancer Classification
[IEEE] 2026-2-24 | SplitFedEE: Balancing Communication and Accuracy
[IEEE] 2026-2-24 | One-Shot Masked Face Identification via Contrastive Representations
[IEEE] 2026-2-24 | A Multimodal and Real-Time Approach for Low-Resource Language Emotion Recognition
[IEEE] 2026-2-24 | Research on Evaluation Method of Power Regulation Capability of Urban Industrial Loads
[IEEE] 2026-2-24 | Resource-Aware Dual-Granularity Synchronization Strategy for Transportation Digital Twin
[IEEE] 2026-2-24 | Frequency-Aware Native Resolution Assessment of 8K Omnidirectional Images
[IEEE] 2026-2-24 | Attentive Routing: Feasible Routing via Communication-Aware Attention in LEO Satellite Networks
[IEEE] 2026-2-24 | Timing Estimation for Deep Space Optical Communication Signals
[IEEE] 2026-2-24 | An Improved K-means Algorithm based on Density-Weighted Canopy for Typical Wind Power Scenario Extraction
[IEEE] 2026-2-24 | Entropy-Guided Active Learning Framework with Hybrid Acoustic and Deep Self-Supervised Features for Dysarthria Detection
[IEEE] 2026-2-24 | FRGDM: Pre- to Post-Contrast Medical Image Synthesis Based on Diffusion Models
[IEEE] 2026-2-24 | Transfer Learning Enabled Human Imaging in RIS-Aided Communication Systems
[IEEE] 2026-2-24 | Mesh-Based Planning for Distribution Networks Considering the Risk of Voltage Imbalance
[IEEE] 2026-2-24 | Real-Time Anomaly Detection of Advanced Persistent Threats Using Generative Adversarial Networks
[IEEE] 2026-2-24 | On the Natural Frequency of a Coriolis Vibration Gyroscope with a Cylindrical Resonator
[IEEE] 2026-2-24 | Author Index
[IEEE] 2026-2-24 | Efficient Cross-chain Framework for Privacy-Preserving and Auditable Data Retrieval
[IEEE] 2026-2-24 | Security-Enhanced Decentralized Conditional Privacy-Preserving Authentication in VANETs
[IEEE] 2026-2-24 | 50 GHz Piezoelectric Acoustic Filter
[IEEE] 2026-2-24 | A Cryogenic 2T GC-eDRAM With an Inverter-Based Readout Scheme and an 80 ms Retention Time
[IEEE] 2026-2-24 | Space-time Coded Differential Modulation for Reconfigurable Intelligent Surfaces
[IEEE] 2026-2-24 | Unlicensed Millimeter-Wave NR-U and WiGig Coexistence: A Hybrid Deep Reinforcement Learning Approach
[IEEE] 2026-2-24 | Table of Contents
[IEEE] 2026-2-24 | Artifacts Evaluation Committee
[IEEE] 2026-2-24 | Cover
[IEEE] 2026-2-24 | Spatial-temporal Expanding-accumulating Strategy Based BACF Algorithm for ViSAR Dim and Small Target Tracking
[IEEE] 2026-2-24 | Primal-Dual Strategy for Composite Optimization over Directed Graphs
[IEEE] 2026-2-24 | Exact Penalty Design for Distributed Projection-Free Optimization with Event-Triggered Communication
[IEEE] 2026-2-24 | Fine-Grained Feature Refinement and Spatial Alignment for Few-Shot Object Detection with Minimal Data
[IEEE] 2026-2-24 | Flexible Antennas for 6G Communication and Harsh Environments: Design, Materials, Fabrication, Testing, and AI/ML Integration
[IEEE] 2026-2-24 | Hot-Electron Hardening in GaN-Based Power Devices by Selective p-GaN Gate Epitaxy
[IEEE] 2026-2-24 | Spatio-Temporal Implicit Neural Representation for Ionospheric Tomography with Multi-LEO Occultation Data
[ACM] 2026-2-25 | STQS: A Unified System Architecture for Spatial Temporal Quantum Sensing
[ACM] 2026-2-25 | Utilizing Internet of Things in Human-Building Interaction to Support Sustainable Built Environments
[IEEE] 2026-2-24 | Power-Delay Trade-Off Analysis of Low-Voltage Flip-Flop Architectures for Energy-Constrained Applications
[IEEE] 2026-2-24 | Resolution, Compression, and GAN-Enhanced Evaluation of YOLO Models on the Poribohon-BD Vehicle Dataset
[IEEE] 2026-2-24 | Blink2Speak: Intelligent Blink Based Morse Code Interpreter
[IEEE] 2026-2-24 | MDT-TM: Multi-Dimensional Metamorphic Testing of Terminology in Machine Translation
[IEEE] 2026-2-24 | Pest-Forecaster: A Framework for Multi-Term Forecasting of Stored-Grain Pest Development Based on Trap Counts
[IEEE] 2026-2-24 | A Packaging Structure for an Antenna-in-Package Module
[IEEE] 2026-2-24 | Advanced XR Virtual Production Intelligent System Based on Multi-Source Sensor Fusion and Lagrangian-Constrained Optimization
[IEEE] 2026-2-24 | Multi-Agent AI Chatbot for Proactive Threat Detection and Automated Incident Response in Hybrid Cloud Environments
[IEEE] 2026-2-24 | Adaptive Patterning®: Unlocking Scalable Density in Embedded Bridge Die Interposer
[IEEE] 2026-2-24 | Simulation on a Hybrid Thermoelectric-Liquid Cooling Thermal Management System for 58Ah Power Lithium Iron Phosphate Batteries
[IEEE] 2026-2-24 | An Integrated GCN–GAT–AE Framework for Robust Anomaly Detection in Industrial IoT Environments
[IEEE] 2026-2-24 | Robust Beamforming via Graph Neural Networks and Attention Mechanisms for MU-MISO Systems
[IEEE] 2026-2-24 | A Novel Capacitively Coupled Electrical Impedance Tomography Sensor for Stroke Detection
[IEEE] 2026-2-24 | Deep Learning-Based Content-Aware Video Coding for HTTP Adaptive Streaming
[IEEE] 2026-2-24 | Active Eavesdropping Detection based on Multi-Feature Fusion
[IEEE] 2026-2-24 | Research on Histopathological Image Identification of Intestinal Cancer Based on Deep Learning
[IEEE] 2026-2-24 | Environmental Rate Manipulation Attacks on Power Grid Security
[IEEE] 2026-2-24 | Study on Flexible Networking Scheme of Distribution Network for Large-Scale Integration of PV, Energy Storage and Charging Systems
[IEEE] 2026-2-24 | Distributionally Robust Planning for Cyber-Physical-Coupled Distribution Systems Considering Multiple Uncertainties
[IEEE] 2026-2-24 | User Intentions Toward Djp Online: Investigating the Role of E-Government Trust and System Usability
[IEEE] 2026-2-24 | Farmnet -XG-A Hybrid Digital Twin model of Crop Recommendation in Smart Farming
[IEEE] 2026-2-24 | Research on Scalable Electric Vehicle Participation in Traceable Green Electricity Trading Mechanisms and Distributed Clearing Methods
[IEEE] 2026-2-24 | Frequency–Spatial Synergy for SISR via Two-Level DWT and Window-Based Hybrid Attention
[IEEE] 2026-2-24 | Hybrid Approach to Predict Agricultural Sales by Comparing Sarima and Moving Average Performance Evaluation
[IEEE] 2026-2-24 | An Atomistic Investigation of Grain-Size-Dependent Cu-Cu Interfacial Void Reduction in Hybrid Bonding
[IEEE] 2026-2-24 | Non-Bare-Metal User-Space Control-Flow Attestation
[IEEE] 2026-2-24 | Side-Channel Attack on AES Based on KAN Network
[IEEE] 2026-2-24 | Enhancing Electrochemical Migration Resistance of Sintered Silver by Ceria Additives for Die Attachment Applications
[IEEE] 2026-2-24 | Food Inventory and Expiry Management: A Four–Layer Cloud–Edge Architecture
[IEEE] 2026-2-24 | PyReach: A Multi-Agent Framework for Vulnerability Reachability Analysis in Python
[IEEE] 2026-2-24 | ForexAgent: Identifying Trading Strategies in Forex Markets with Large Language Models
[IEEE] 2026-2-24 | Quadtree Partitioning-based Visual Token Pruning for MLLMs Considering Information Density
[IEEE] 2026-2-24 | LS-SSC: Lightweight Stealth-Aware Secure Semantic Communication Against Eavesdroppers
[IEEE] 2026-2-24 | Short-Term Power Load Forecasting Model Based on DWT-AFSA and Multi-Model Fusion
[IEEE] 2026-2-24 | Adaptive Gamification and Ontological Modeling for Optimizing Retention in Personalized MOOCs
[IEEE] 2026-2-24 | Hybrid Intrusion Detection System for Network Security: Real-Time Signature and Machine Learning-Based Anomaly Detection
[IEEE] 2026-2-24 | Improving Effect-Cause Diagnosis Performance with Minimal Memory Overhead on Asymmetric Partition Trees (APT)
[IEEE] 2026-2-24 | Robust Dynamic Link Prediction on Temporal Graphs via Counterfactual Regularization
[IEEE] 2026-2-24 | Are Organisations Ready for AI Security Compliance: A Cross-Sector Survey
[IEEE] 2026-2-24 | Defect Z-Depth Determination in 2.5D ICs Using Magnetic Field Imaging
[IEEE] 2026-2-24 | Anti-Aliasing Snapshot HDR Imaging Using Non-Regular Sensing
[IEEE] 2026-2-24 | GeRF3D-PCAC: Dynamic Point Cloud Attributes Compression with GFT Domain Motion Compensation
[IEEE] 2026-2-24 | GG-R1: A Fine-Grained RFT Approach for GUI Grounding
[IEEE] 2026-2-24 | R+R: From Claims to Crashes: A Systematic Re-evaluation of Graph-Based Network Intrusion Detection Systems
[IEEE] 2026-2-24 | Energy Efficient Approximate MAC Architecture Using Segmentation Based Adder and Probability Driven 4:2 Compressor Based Multiplier
[IEEE] 2026-2-24 | NeVES: Real-Time Neural Video Enhancement for HTTP Adaptive Streaming
[IEEE] 2026-2-24 | An Integrated Computational Materials Engineering Approach for Anisotropic Conductive Films
[IEEE] 2026-2-24 | Anti-Interference Enhancement Design of the Synchronization Signal Burst Set in LEO-Based Non-Terrestrial Networks
[IEEE] 2026-2-24 | Medical Visual Analytics with XAI for Exploring Personality Traits in Multi-Drug Addiction
[IEEE] 2026-2-24 | Fuzzy-Enhanced Adaptive Model-Free Predictive Control for Robust Current Regulation in Three-Phase Grid-Connected Inverters
[IEEE] 2026-2-24 | Generation Scheduling in Vertically Integrated Utilities via Blockchain-Enabled Virtual Markets Including Cycling Costs
[IEEE] 2026-2-24 | Breaking the Curse of High-Dimensionality: A Transformer-Based Approach to Software Configuration Performance Prediction
[IEEE] 2026-2-24 | Masked Cross-modal Reconstruction Network (MCR-Net) for Multi-modal Industrial Anomaly Detection
[IEEE] 2026-2-24 | Physical Layer Security Enhancement Techniques for UAV Relay Systems Based on Artificial Noise Assistance
[IEEE] 2026-2-24 | Interval Method based Workspace Evaluation towards Design Guidance of Redundant Manipulator
[IEEE] 2026-2-24 | Enhancing Short-Term Load Forecasting with Multi-Head Attention and Hybrid Encoder-Predictor Architecture
[IEEE] 2026-2-24 | Analysis and Countermeasures of AVC Remote Control Failure in Substation Based on NSD500M Measure-Control Device
[IEEE] 2026-2-24 | Multimodal Transformers Tea Leaf Disease Detection in Precision Agriculture
[IEEE] 2026-2-24 | PaintUnicorn: Multi-view video dataset
[IEEE] 2026-2-24 | Evaluation of 2D Video Interpolation and Extrapolation Methods for Real-Time V-PCC Error Concealment
[IEEE] 2026-2-24 | Unmanned Underwater Vehicle Magnetic Stealth Multiobjective Design
[IEEE] 2026-2-24 | Low-Complexity Perturbation-Based Fiber Nonlinearity Compensation for High-Speed Optical Coherent Systems
[IEEE] 2026-2-24 | Atomistic Insights into Ag-Ti Supersaturated Solid Solution Mechanics and Interfacial Bonding Behaviours for High-Density Interconnects
[IEEE] 2026-2-24 | Non-Invasive Iv Extravasation Detection Using Optical and Temperature Sensors
[IEEE] 2026-2-24 | Timeswap: Agile Based Microtask Bartering System
[IEEE] 2026-2-24 | Deep Learning-Based Fast Victim Detection in Disaster Zones via IoT Framework
[IEEE] 2026-2-24 | Optimal Placement of Energy Storage System (ESS) In Rooftop Solar-Penetrated Distribution Network Using Evaluational Programming (EP) Technique
[IEEE] 2026-2-24 | Lightweight High-Fidelity Low-Bitrate Talking Face Compression for 3D Video Conference
